general_id	dating_typology_start	dating_typology_end	find_area	typology_class_1	typology_class_2	typology_class_3	typology_class_4	orientation
OLY- - B8784	-599	-400	Stadium (North)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B8418	-599	-400	Stadium (North)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B672	-599	-400	Stadium (North)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B8747	-599	-400	Stadium	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B922	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B1008	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B8382	-599	-400	Stadium (North)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B7557	-599	-400	South-East Area	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B5198	-599	-400	Stadium (North)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B1653	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B4589	-599	-400	Stadium (North)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B1878	-599	-400	Stadium (North)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B6142	-599	-400	South-East Area	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B6138	-599	-400	South-East Area	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B9216	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B974	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B1649	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B1931	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B1650	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B1880	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B1780	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B1652	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B468	-599	-400	Stadium (North)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B5806	-599	-400	Stadium (North)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B4472	-599	-400	Stadium (North)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B476	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B8174	-599	-400	Stadium (West)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B979	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B8788/9	-599	-400	Stadium (North)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B2200	-599	-400	Stadium (North)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B1879	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B1928-1904	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B2201	-599	-400	Echo Stoa	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B5197	-599	-400	Stadium (North)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B961	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B1559	-599	-400	Stadium (South)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B920	-599	-400	Stadium (North)	Waffe	Shield and accessories	Armbügel und deren Ansatzplatten	G3	(Missing)
OLY- - B1801	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B988	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1642	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1802	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4962	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B981	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1897	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1010	-599	-575	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1654	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B5160	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B112	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1910	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B969	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8213	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1643	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1685	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1890	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B847	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8748	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1975	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8364	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B982	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1883	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8365	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B9211	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B9211	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4915	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1651	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1915	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8401	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8366	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1687	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1911	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8069	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8368	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4836	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4074	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B5805	-599	-400	South-East Area	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B7150	-599	-400	South-East Area	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B9749	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B2100	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4978	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4883	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1912	-599	-575	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B987	-599	-575	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1803	-599	-575	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1888	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B5124	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B968	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1896	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8371	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B5007	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1889	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B983	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1804	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B417	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1002	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4982	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8394	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B161	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B7790	-599	-400	South-East Area	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1554	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4809	-574	-550	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B237	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B520	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1636	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1637	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1650	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B2198	-574	-550	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4918/9	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - Br4014	-599	-400	Temple of Zeus	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1881	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B977	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B519 - B624	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B466	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4081	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B3638	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1555	-554	-540	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1647	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B986	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B160	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1876	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - E161	-549	-525	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1733	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B315	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1903	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B972	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1731	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B425	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1732	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4992	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B984	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1973	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1884	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B973	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B316	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B2191	-599	-400	Stadium (West)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B924	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B467a	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4917	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4960	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B5038	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8399	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8061/4346	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B9220	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B9027	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8150	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8380	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B5199/5201	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4477	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4475	-599	-580	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4876	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8402	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B7520	-599	-400	South-East Area	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8363	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8321	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B6688	-599	-400	South-East Area	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B7250	-599	-400	South-East Area	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8367	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4964	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8062	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4810	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B5802	-599	-400	South-East Area	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4473	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8157	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8882	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8429	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4963	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B5116	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4884	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8787	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B5143	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B7515	-599	-400	South-East Area	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B9154	-599	-400	South-East Area	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8210	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B2328	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B2507	-599	-400	Stadium (West)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8384	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8785	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8795/6	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B7373	-599	-400	South-East Area	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B9035	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B9228	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B6570	-599	-400	South-East Area	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B7481	-599	-400	South-East Area	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B5200	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4199	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4802	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B7240	-599	-400	South-East Area	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1976	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1936	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B985	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B426	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B848	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B1781	-599	-400	Stadium (South)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B4479	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8289	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8405	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B8378	-599	-400	Stadium (North)	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
OLY- - B7333	-599	-400	South-East Area	Waffe	Shield and accessories	Schildbänder	H1	(Missing)
